2025-11-26 13:30:32,298 - INFO - 使用麦克风: 麦克风 (Realtek(R) Audio)
2025-11-26 13:31:14,442 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 13:55:17,375 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 13:56:40,411 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 14:37:00,996 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 14:50:17,880 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 14:58:24,424 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVEN', is_endpoint: False
2025-11-26 14:58:24,503 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVEN', is_endpoint: False
2025-11-26 14:58:24,602 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVEN', is_endpoint: False
2025-11-26 14:58:24,733 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU', is_endpoint: False
2025-11-26 14:58:24,812 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU', is_endpoint: False
2025-11-26 14:58:24,923 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU', is_endpoint: False
2025-11-26 14:58:25,013 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS', is_endpoint: False
2025-11-26 14:58:25,103 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS', is_endpoint: False
2025-11-26 14:58:25,203 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS', is_endpoint: False
2025-11-26 14:58:25,334 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS', is_endpoint: False
2025-11-26 14:58:25,413 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS', is_endpoint: False
2025-11-26 14:58:25,512 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS', is_endpoint: False
2025-11-26 14:58:25,645 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPH', is_endpoint: False
2025-11-26 14:58:25,703 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPH', is_endpoint: False
2025-11-26 14:58:25,802 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPH', is_endpoint: False
2025-11-26 14:58:25,903 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPH', is_endpoint: False
2025-11-26 14:58:26,034 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DA', is_endpoint: False
2025-11-26 14:58:26,113 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DA', is_endpoint: False
2025-11-26 14:58:26,223 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DA', is_endpoint: False
2025-11-26 14:58:26,315 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:26,402 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:26,503 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:26,634 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:26,712 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:26,812 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:26,943 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,003 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,103 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,224 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,312 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,413 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,523 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,614 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,702 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,803 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,934 - INFO - [DEBUG] Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE', is_endpoint: False
2025-11-26 14:58:27,934 - INFO - [DEBUG] Auto-commit triggered! Result: 'TREE IN THE MILL ROSE ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DEVENIQUE YOU THINK THIS IS ELEPHANT DAMAGE'
2025-11-26 14:58:27,938 - INFO - [DEBUG] Punctuated: '<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>'
2025-11-26 14:58:28,249 - INFO - [DEBUG] Result: 'ELE', is_endpoint: False
2025-11-26 14:58:28,302 - INFO - [DEBUG] Result: 'ELE', is_endpoint: False
2025-11-26 14:58:28,402 - INFO - [DEBUG] Result: 'ELE', is_endpoint: False
2025-11-26 14:58:28,529 - INFO - [DEBUG] Result: 'ELEPHON', is_endpoint: False
2025-11-26 14:58:28,613 - INFO - [DEBUG] Result: 'ELEPHON', is_endpoint: False
2025-11-26 14:58:28,713 - INFO - [DEBUG] Result: 'ELEPHON', is_endpoint: False
2025-11-26 14:58:28,845 - INFO - [DEBUG] Result: 'ELEPHON MAINTEN', is_endpoint: False
2025-11-26 14:58:28,893 - INFO - [DEBUG] Result: 'ELEPHON MAINTEN', is_endpoint: False
2025-11-26 14:58:29,002 - INFO - [DEBUG] Result: 'ELEPHON MAINTEN', is_endpoint: False
2025-11-26 14:58:29,103 - INFO - [DEBUG] Result: 'ELEPHON MAINTEN', is_endpoint: False
2025-11-26 14:58:29,234 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE', is_endpoint: False
2025-11-26 14:58:29,312 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE', is_endpoint: False
2025-11-26 14:58:29,412 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE', is_endpoint: False
2025-11-26 14:58:29,543 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:29,602 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:29,703 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:29,823 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:29,912 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,012 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,143 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,193 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,304 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,424 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,512 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,613 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,712 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH', is_endpoint: False
2025-11-26 14:58:30,843 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE', is_endpoint: False
2025-11-26 14:58:30,903 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE', is_endpoint: False
2025-11-26 14:58:31,003 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE', is_endpoint: False
2025-11-26 14:58:31,123 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,213 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,313 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,443 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,492 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,602 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,724 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,813 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:31,912 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,033 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,122 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,203 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,303 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,424 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,512 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,612 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT', is_endpoint: False
2025-11-26 14:58:32,744 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GO', is_endpoint: False
2025-11-26 14:58:32,792 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GO', is_endpoint: False
2025-11-26 14:58:32,903 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GO', is_endpoint: False
2025-11-26 14:58:33,024 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON', is_endpoint: False
2025-11-26 14:58:33,112 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON', is_endpoint: False
2025-11-26 14:58:33,212 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON', is_endpoint: False
2025-11-26 14:58:33,334 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL', is_endpoint: False
2025-11-26 14:58:33,423 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL', is_endpoint: False
2025-11-26 14:58:33,502 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL', is_endpoint: False
2025-11-26 14:58:33,622 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK', is_endpoint: False
2025-11-26 14:58:33,703 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK', is_endpoint: False
2025-11-26 14:58:33,813 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK', is_endpoint: False
2025-11-26 14:58:33,913 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK', is_endpoint: False
2025-11-26 14:58:34,044 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOS', is_endpoint: False
2025-11-26 14:58:34,093 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOS', is_endpoint: False
2025-11-26 14:58:34,201 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOS', is_endpoint: False
2025-11-26 14:58:34,322 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQU', is_endpoint: False
2025-11-26 14:58:34,412 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQU', is_endpoint: False
2025-11-26 14:58:34,513 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQU', is_endpoint: False
2025-11-26 14:58:34,633 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE', is_endpoint: False
2025-11-26 14:58:34,722 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE', is_endpoint: False
2025-11-26 14:58:34,803 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE', is_endpoint: False
2025-11-26 14:58:34,923 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS', is_endpoint: False
2025-11-26 14:58:35,003 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS', is_endpoint: False
2025-11-26 14:58:35,112 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS', is_endpoint: False
2025-11-26 14:58:35,235 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:58:35,323 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:58:35,393 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:58:35,503 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:58:35,623 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE', is_endpoint: False
2025-11-26 14:58:35,712 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE', is_endpoint: False
2025-11-26 14:58:35,813 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE', is_endpoint: False
2025-11-26 14:58:35,933 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS', is_endpoint: False
2025-11-26 14:58:36,022 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS', is_endpoint: False
2025-11-26 14:58:36,103 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS', is_endpoint: False
2025-11-26 14:58:36,223 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOU', is_endpoint: False
2025-11-26 14:58:36,303 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOU', is_endpoint: False
2025-11-26 14:58:36,412 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOU', is_endpoint: False
2025-11-26 14:58:36,534 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AF', is_endpoint: False
2025-11-26 14:58:36,623 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AF', is_endpoint: False
2025-11-26 14:58:36,692 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AF', is_endpoint: False
2025-11-26 14:58:36,824 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:58:36,903 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:58:37,012 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:58:37,113 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:58:37,232 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF', is_endpoint: False
2025-11-26 14:58:37,322 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF', is_endpoint: False
2025-11-26 14:58:37,403 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF', is_endpoint: False
2025-11-26 14:58:37,524 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOK', is_endpoint: False
2025-11-26 14:58:37,603 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOK', is_endpoint: False
2025-11-26 14:58:37,713 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOK', is_endpoint: False
2025-11-26 14:58:37,833 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH', is_endpoint: False
2025-11-26 14:58:37,922 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH', is_endpoint: False
2025-11-26 14:58:37,993 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH', is_endpoint: False
2025-11-26 14:58:38,126 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VI', is_endpoint: False
2025-11-26 14:58:38,203 - INFO - [DEBUG] Result: 'ELEPHON MAINTENANCE YEAH I LIKE THAT GOREN GOSSON NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VI', is_endpoint: False
2025-11-26 15:08:20,081 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 15:08:27,883 - INFO - [DEBUG] Result: 'THIS', is_endpoint: False, stable_count: 0
2025-11-26 15:08:27,961 - INFO - [DEBUG] Result: 'THIS', is_endpoint: False, stable_count: 0
2025-11-26 15:08:28,072 - INFO - [DEBUG] Result: 'THIS', is_endpoint: False, stable_count: 1
2025-11-26 15:08:28,194 - INFO - [DEBUG] Result: 'THIS IS', is_endpoint: False, stable_count: 2
2025-11-26 15:08:28,282 - INFO - [DEBUG] Result: 'THIS IS', is_endpoint: False, stable_count: 0
2025-11-26 15:08:28,352 - INFO - [DEBUG] Result: 'THIS IS', is_endpoint: False, stable_count: 1
2025-11-26 15:08:28,486 - INFO - [DEBUG] Result: 'THIS IS VERY', is_endpoint: False, stable_count: 2
2025-11-26 15:08:28,561 - INFO - [DEBUG] Result: 'THIS IS VERY', is_endpoint: False, stable_count: 0
2025-11-26 15:08:28,672 - INFO - [DEBUG] Result: 'THIS IS VERY', is_endpoint: False, stable_count: 1
2025-11-26 15:08:28,794 - INFO - [DEBUG] Result: 'THIS IS VERY RECENT', is_endpoint: False, stable_count: 2
2025-11-26 15:08:28,872 - INFO - [DEBUG] Result: 'THIS IS VERY RECENT', is_endpoint: False, stable_count: 0
2025-11-26 15:08:28,981 - INFO - [DEBUG] Result: 'THIS IS VERY RECENT', is_endpoint: False, stable_count: 1
